Gal,System,Pos,Planeta / Nazwa (Aktywność),Księżyc,PZ,Status,Gracz,Sojusz,Akcja,Pozycja,PlayerId,PlanetId,Komentarz covidu,,
,,,5739 planet / 9 opuszczonych,230 moonów,,,zielony = idler,1813 idlerów,,,,, by matej & polkin3run & rabus,,
,,,,,,,,,,,,,,,
1,119,13,,,,,,,,0,0,0,,1783,111913
1,119,14,,,,,,,,0,0,0,,1784,111914
1,119,15,,,,,,,,0,0,0,,1785,111915
1,119,2,,,,,,,,0,0,0,,1772,111902
1,119,3,Main Planet,,,i,niggerian,-,Szpieguj,2379,2001,2000,,1773,111903
1,119,4,Hora curka (*),,,i,zendemion,-,Szpieguj,804,122,3085,,1774,111904
1,119,5,Planeta Madka (*),,,i,zendemion,-,Szpieguj,804,122,121,,1775,111905
1,119,6,Niedźwiedź Janusz (*),,,i,zendemion,-,Szpieguj,804,122,4025,,1776,111906
1,119,7,Planata macierzysta (45 min),,,,jaszmija,-,Szpieguj,425,1990,5250,,1777,111907
1,119,8,Kolonia (51 min),,,,Wodzirej,MASA,Szpieguj,28,857,5441,,1778,111908
1,119,9,,,,,,,,0,0,0,,1779,111909
1,120,1,,,,,,,,0,0,0,,1786,112001
1,120,10,Stepująca siostra (*),,,,Smyczy,CO5G,Szpieguj,295,123,4845,,1795,112010
1,120,11,Znam MALEGO (*),,,,sirkamlot,MASA,Szpieguj,128,1494,5946,,1796,112011
1,120,12,,,,,,,,0,0,0,,1797,112012
1,120,13,Aunt (*),,,,emdzej,-,Szpieguj,519,2002,6216,,1798,112013
1,120,14,,,,,,,,0,0,0,,1799,112014
1,120,15,,,,,,,,0,0,0,,1800,112015
1,120,2,,,,,,,,0,0,0,,1787,112002
1,120,3,Planeta macierzysta,,,i,asti999,-,Szpieguj,1997,1114,1113,,1788,112003
1,120,4,Stepdaughter (*),"śr: 5.830, temp: 31",,,emdzej,-,Szpieguj,519,2002,4802,,1789,112004
1,120,5,Daughter (*),,,,emdzej,-,Szpieguj,519,2002,4075,,1790,112005
1,120,6,Mother (*),,,,emdzej,-,Szpieguj,519,2002,2001,,1791,112006
1,120,7,Kolonia (*),"śr: 8.717, temp: -2",,,br0var,MASA,Szpieguj,10,2112,3631,,1792,112007
1,120,8,Twoja stara (35 min),,,,Smyczy,CO5G,Szpieguj,295,123,2855,,1793,112008
1,120,9,Smycza skała (*),,,,Smyczy,CO5G,Szpieguj,295,123,122,,1794,112009
1,121,1,,,,,,,,0,0,0,,1801,112101
1,121,10,zgubę (51 min),,,,masz_fajne_donice,-,Szpieguj,423,121,4255,,1810,112110
1,121,11,,,,,,,,0,0,0,,1811,112111
1,121,12,Planeta macierzysta,,,i,zjadaczCebuli,-,Szpieguj,1442,2003,2002,,1812,112112
1,121,13,,,,,,,,0,0,0,,1813,112113
1,121,14,,,,,,,,0,0,0,,1814,112114
1,121,15,,,,,,,,0,0,0,,1815,112115
1,121,2,,,,,,,,0,0,0,,1802,112102
1,121,3,Planeta macierzysta,,,i,akimbo,-,Szpieguj,2102,124,123,,1803,112103
1,121,4,,,,,,,,0,0,0,,1804,112104
1,121,5,Michau BiauekKończył,,,,Fireman691,CO5G,Szpieguj,189,1115,1114,,1805,112105
1,121,6,NocnąWartęWSerwerown,,,,Fireman691,CO5G,Szpieguj,189,1115,4009,,1806,112106
1,121,7,LMPSJNK (*),,,,yaxin,-,Szpieguj,69,268,3865,,1807,112107
1,121,8,Wykopu.ZaOknenZadluż,,,,Fireman691,CO5G,Szpieguj,189,1115,2698,,1808,112108
1,121,9,WilliPoznańskieKozio,,,,Fireman691,CO5G,Szpieguj,189,1115,3276,,1809,112109
1,122,1,,,,,,,,0,0,0,,1816,112201
1,122,10,,,,,,,,0,0,0,,1825,112210
1,122,11,,,,,,,,0,0,0,,1826,112211
1,122,12,,,,,,,,0,0,0,,1827,112212
1,122,13,,,,,,,,0,0,0,,1828,112213
1,122,14,,,,,,,,0,0,0,,1829,112214
1,122,15,,,,,,,,0,0,0,,1830,112215
1,122,2,,,,,,,,0,0,0,,1817,112202
1,122,3,,,,,,,,0,0,0,,1818,112203
1,122,4,Planeta macierzysta,,,,dennijs,-,Szpieguj,1142,1116,1115,,1819,112204
1,122,5,Mango (27 min),,,,lasek18,EiR,Szpieguj,3,125,124,,1820,112205
1,122,6,Kolonia,,,,paproh,-,Szpieguj,668,2004,4976,,1821,112206
1,122,7,Pomarańcza (27 min),,,,lasek18,EiR,Szpieguj,3,125,2602,,1822,112207
1,122,8,Planeta macierzysta,,,,paproh,-,Szpieguj,668,2004,2003,,1823,112208
1,122,9,przybywam w pokoju (35 min),,,,dznwl,GC,Szpieguj,147,929,5539,,1824,112209
1,123,1,,,,,,,,0,0,0,,1831,112301
1,123,10,,,,,,,,0,0,0,,1840,112310
1,123,11,,,,,,,,0,0,0,,1841,112311
1,123,12,,,,,,,,0,0,0,,1842,112312
1,123,13,,,,,,,,0,0,0,,1843,112313
1,123,14,,,,,,,,0,0,0,,1844,112314
1,123,15,,,,,,,,0,0,0,,1845,112315
1,123,2,,,,,,,,0,0,0,,1832,112302
1,123,3,Planeta macierzysta,,,,ralphin,-,Szpieguj,506,2005,2004,,1833,112303
1,123,4,Kolonia,,,,ralphin,-,Szpieguj,506,2005,5323,,1834,112304
1,123,5,Planeta macierzysta,,,i,pocomilogin,-,Szpieguj,1662,126,125,,1835,112305
1,123,6,Khorinis,,,,Armisiak,ZERO,Szpieguj,54,200,4791,,1836,112306
1,123,7,Lagland Primest (27 min),,,,Laggys,-,Szpieguj,210,104,4970,,1837,112307
1,123,8,Main Planet,,,i,Fafik,-,Szpieguj,2200,1117,1116,,1838,112308
1,123,9,Kolonia,,,,ralphin,-,Szpieguj,506,2005,5375,,1839,112309
1,124,1,,,,,,,,0,0,0,,1846,112401
1,124,10,,,,,,,,0,0,0,,1855,112410
1,124,11,,,,,,,,0,0,0,,1856,112411
1,124,12,,,,,,,,0,0,0,,1857,112412
1,124,13,,,,,,,,0,0,0,,1858,112413
1,124,14,,,,,,,,0,0,0,,1859,112414
1,124,15,,,,,,,,0,0,0,,1860,112415
1,124,2,,,,,,,,0,0,0,,1847,112402
1,124,3,,,,,,,,0,0,0,,1848,112403
1,124,4,,,,,,,,0,0,0,,1849,112404
1,124,5,Kolonia,,,,paproh,-,Szpieguj,668,2004,5570,,1850,112405
1,124,6,Planeta macierzysta,,,i,4greg4,-,Szpieguj,1730,2006,2005,,1851,112406
1,124,7,Hel,,,,loki_the_prankster,MnS,Szpieguj,92,502,4178,,1852,112407
1,124,8,,,,,,,,0,0,0,,1853,112408
1,124,9,,,,,,,,0,0,0,,1854,112409
1,125,1,,,,,,,,0,0,0,,1861,112501
1,125,10,,,,,,,,0,0,0,,1870,112510
1,125,11,Main Planet (*),,,i,kris,-,Szpieguj,1403,128,127,,1871,112511
1,125,12,,,,,,,,0,0,0,,1872,112512
1,125,13,,,,,,,,0,0,0,,1873,112513
1,125,14,,,,,,,,0,0,0,,1874,112514
1,125,15,,,,,,,,0,0,0,,1875,112515
1,125,2,,,,,,,,0,0,0,,1862,112502
1,125,3,,,,,,,,0,0,0,,1863,112503
1,125,4,,,,,,,,0,0,0,,1864,112504
1,125,5,,,,,,,,0,0,0,,1865,112505
1,125,6,Kolonia (*),,,,byczbycz,-,Szpieguj,272,2455,5699,,1866,112506
1,125,7,czwarta (*),,,i,zrzyck,-,Szpieguj,838,61,3486,,1867,112507
1,125,8,Kolonia (32 min),,,,vAxel,EiR,Szpieguj,35,2184,4146,,1868,112508
1,125,9,Planeta macierzysta,,,i,moloszek,-,Szpieguj,2380,2007,2006,,1869,112509
1,126,1,,,,,,,,0,0,0,,1876,112601
1,126,10,Planeta macierzysta,,,i,IroL,-,Szpieguj,2103,129,128,,1885,112610
1,126,11,Planeta macierzysta,,,i,Michas,-,Szpieguj,2381,2008,2007,,1886,112611
1,126,12,,,,,,,,0,0,0,,1887,112612
1,126,13,,,,,,,,0,0,0,,1888,112613
1,126,14,,,,,,,,0,0,0,,1889,112614
1,126,15,,,,,,,,0,0,0,,1890,112615
1,126,2,,,,,,,,0,0,0,,1877,112602
1,126,3,,,,,,,,0,0,0,,1878,112603
1,126,4,,,,,,,,0,0,0,,1879,112604
1,126,5,,,,,,,,0,0,0,,1880,112605
1,126,6,,,,,,,,0,0,0,,1881,112606
1,126,7,,,,,,,,0,0,0,,1882,112607
1,126,8,Planeta macierzysta,,,i,DEMENCJA,-,Szpieguj,2201,1119,1118,,1883,112608
1,126,9,Planeta macierzysta (36 min),,,,Pojebion,-,Szpieguj,323,1067,4470,,1884,112609
1,127,1,,,,,,,,0,0,0,,1891,112701
1,127,10,,,,,,,,0,0,0,,1900,112710
1,127,11,,,,,,,,0,0,0,,1901,112711
1,127,12,,,,,,,,0,0,0,,1902,112712
1,127,13,,,,,,,,0,0,0,,1903,112713
1,127,14,,,,,,,,0,0,0,,1904,112714
1,127,15,,,,,,,,0,0,0,,1905,112715
1,127,2,,,,,,,,0,0,0,,1892,112702
1,127,3,,,,,,,,0,0,0,,1893,112703
1,127,4,,,,,,,,0,0,0,,1894,112704
1,127,5,Main Planet,,,i,tauku,-,Szpieguj,1272,130,129,,1895,112705
1,127,6,ojciec (*),,,,zusto198,-,Szpieguj,302,1120,1119,,1896,112706
1,127,7,Odbyciak III (*),,,,Ksieciu,MnS,Szpieguj,29,2010,3795,,1897,112707
1,127,8,synek (*),"śr: 8.544, temp: 7",,,zusto198,-,Szpieguj,302,1120,4842,,1898,112708
1,127,9,,,,,,,,0,0,0,,1899,112709
1,128,1,,,,,,,,0,0,0,,1906,112801
1,128,10,Planeta macierzysta (*),,,,harnasmleko,-,Szpieguj,429,1121,1120,,1915,112810
1,128,11,Kolonia (*),,,,harnasmleko,-,Szpieguj,429,1121,4044,,1916,112811
1,128,12,Harmonia (*),,,,jotefero,-,Szpieguj,165,290,6397,,1917,112812
1,128,13,,,,,,,,0,0,0,,1918,112813
1,128,14,,,,,,,,0,0,0,,1919,112814
1,128,15,,,,,,,,0,0,0,,1920,112815
1,128,2,,,,,,,,0,0,0,,1907,112802
1,128,3,,,,,,,,0,0,0,,1908,112803
1,128,4,Kolonia (*),,,,harnasmleko,-,Szpieguj,429,1121,6077,,1909,112804
1,128,5,hajduk,,,,hamsis,-,Szpieguj,59,2607,6243,,1910,112805
1,128,6,Kolonia (*),,,,harnasmleko,-,Szpieguj,429,1121,4119,,1911,112806
1,128,7,Kolonia (42 min),,,,JenerałTozzy,-,Szpieguj,223,2581,5500,,1912,112807
1,128,8,,,,,,,,0,0,0,,1913,112808
1,128,9,Bo ta cięciwa (*),,,i,baczus,-,Szpieguj,742,2108,2788,,1914,112809
1,129,1,,,,,,,,0,0,0,,1921,112901
1,129,10,Planeta Matka,,,u,Pojedynczy,-,Szpieguj,499,132,131,,1930,112910
1,129,11,,,,,,,,0,0,0,,1931,112911
1,129,12,,,,,,,,0,0,0,,1932,112912
1,129,13,,,,,,,,0,0,0,,1933,112913
1,129,14,,,,,,,,0,0,0,,1934,112914
1,129,15,,,,,,,,0,0,0,,1935,112915
1,129,2,,,,,,,,0,0,0,,1922,112902
1,129,3,,,,,,,,0,0,0,,1923,112903
1,129,4,,,,,,,,0,0,0,,1924,112904
1,129,5,Odbyciak II (*),,,,Ksieciu,MnS,Szpieguj,29,2010,3061,,1925,112905
1,129,6,Odbyciak I (*),,,,Ksieciu,MnS,Szpieguj,29,2010,2009,,1926,112906
1,129,7,Planeta Ojciec,,,u,Pojedynczy,-,Szpieguj,499,132,2630,,1927,112907
1,129,8,,,,,,,,0,0,0,,1928,112908
1,129,9,Ass Clap (*),,,,Ksieciu,MnS,Szpieguj,29,2010,2757,,1929,112909
1,130,1,,,,,,,,0,0,0,,1936,113001
1,130,10,Réunion (*),,,i,Wvv2,-,Szpieguj,872,133,2983,,1945,113010
1,130,11,Coruscant,,,,2hibay,CO5G,Szpieguj,261,1123,1122,,1946,113011
1,130,12,,,,,,,,0,0,0,,1947,113012
1,130,13,,,,,,,,0,0,0,,1948,113013
1,130,14,,,,,,,,0,0,0,,1949,113014
1,130,15,,,,,,,,0,0,0,,1950,113015
1,130,2,,,,,,,,0,0,0,,1937,113002
1,130,3,Kolonia (*),,,,harnasmleko,-,Szpieguj,429,1121,5749,,1938,113003
1,130,4,Kolonia (21 min),,,,Aneurin,-,Szpieguj,422,2000,4813,,1939,113004
1,130,5,Planeta macierzysta (*),,,i,Wvv2,-,Szpieguj,872,133,132,,1940,113005
1,130,6,Dagobah,,,,2hibay,CO5G,Szpieguj,261,1123,3285,,1941,113006
1,130,7,Planeta macierzysta,,,i,romek,-,Szpieguj,1873,2011,2010,,1942,113007
1,130,8,Kolonia3 (48 min),,,,sayan1989,LUMP,Szpieguj,109,237,4082,,1943,113008
1,130,9,Yavin IV,,,,2hibay,CO5G,Szpieguj,261,1123,5766,,1944,113009
1,131,1,,,,,,,,0,0,0,,1951,113101
1,131,10,Martinique (*),,,i,Wvv2,-,Szpieguj,872,133,3584,,1960,113110
1,131,11,,,,,,,,0,0,0,,1961,113111
1,131,12,,,,,,,,0,0,0,,1962,113112
1,131,13,,,,,,,,0,0,0,,1963,113113
1,131,14,,,,,,,,0,0,0,,1964,113114
1,131,15,,,,,,,,0,0,0,,1965,113115
1,131,2,,,,,,,,0,0,0,,1952,113102
1,131,3,,,,,,,,0,0,0,,1953,113103
1,131,4,Kolonia,,,,krupek,-,Szpieguj,1119,134,2811,,1954,113104
1,131,5,Planeta macierzysta,,,,krupek,-,Szpieguj,1119,134,133,,1955,113105
1,131,6,Planeta macierzysta,,,i,Avek,-,Szpieguj,2202,1124,1123,,1956,113106
1,131,7,Planeta macierzysta,,,i,ubot215,-,Szpieguj,2382,2012,2011,,1957,113107
1,131,8,,,,,,,,0,0,0,,1958,113108
1,131,9,Dobrzeń,,,u,panpele,BEST,Szpieguj,596,91,5547,,1959,113109
1,132,1,,,,,,,,0,0,0,,1966,113201
1,132,10,,,,,,,,0,0,0,,1975,113210
1,132,11,Eaton (*),"śr: 4.690, temp: -36",,,murlander,-,Szpieguj,465,135,134,,1976,113211
1,132,12,Sauron (*),,,,Jabby,EiR,Szpieguj,18,2013,3302,,1977,113212
1,132,13,,,,,,,,0,0,0,,1978,113213
1,132,14,,,,,,,,0,0,0,,1979,113214
1,132,15,,,,,,,,0,0,0,,1980,113215
1,132,2,,,,,,,,0,0,0,,1967,113202
1,132,3,,,,,,,,0,0,0,,1968,113203
1,132,4,,,,,,,,0,0,0,,1969,113204
1,132,5,Hypno Green (*),,,,StachuStach,ZERO,Szpieguj,16,505,5517,,1970,113205
1,132,6,,,,,,,,0,0,0,,1971,113206
1,132,7,Morgoth (*),,,,Jabby,EiR,Szpieguj,18,2013,2012,,1972,113207
1,132,8,ETC (*),,,,murlander,-,Szpieguj,465,135,2541,,1973,113208
1,132,9,EAC (*),,,,murlander,-,Szpieguj,465,135,2762,,1974,113209
1,133,1,,,,,,,,0,0,0,,1981,113301
1,133,10,Main Planet,,,i,milo,-,Szpieguj,1998,1126,1125,,1990,113310
1,133,11,PRT (*),,,,murlander,-,Szpieguj,465,135,5217,,1991,113311
1,133,12,,,,,,,,0,0,0,,1992,113312
1,133,13,,,,,,,,0,0,0,,1993,113313
1,133,14,,,,,,,,0,0,0,,1994,113314
1,133,15,,,,,,,,0,0,0,,1995,113315
1,133,2,,,,,,,,0,0,0,,1982,113302
1,133,3,,,,,,,,0,0,0,,1983,113303
1,133,4,,,,,,,,0,0,0,,1984,113304
1,133,5,,,,,,,,0,0,0,,1985,113305
1,133,6,,,,,,,,0,0,0,,1986,113306
1,133,7,,,,,,,,0,0,0,,1987,113307
1,133,8,Planeta macierzysta,,,i,lubieciastka123,-,Szpieguj,2104,136,135,,1988,113308
1,133,9,Polmo (*),"śr: 4.690, temp: -33",,,murlander,-,Szpieguj,465,135,3662,,1989,113309
1,134,1,,,,,,,,0,0,0,,1996,113401
1,134,10,,,,,,,,0,0,0,,2005,113410
1,134,11,,,,,,,,0,0,0,,2006,113411
1,134,12,,,,,,,,0,0,0,,2007,113412
1,134,13,,,,,,,,0,0,0,,2008,113413
1,134,14,,,,,,,,0,0,0,,2009,113414
1,134,15,,,,,,,,0,0,0,,2010,113415
1,134,2,,,,,,,,0,0,0,,1997,113402
1,134,3,,,,,,,,0,0,0,,1998,113403
1,134,4,,,,,,,,0,0,0,,1999,113404
1,134,5,,,,,,,,0,0,0,,2000,113405
1,134,6,Syn (*),,,,johny,-,Szpieguj,209,1352,3772,,2001,113406
1,134,7,,,,,,,,0,0,0,,2002,113407
1,134,8,Kolonia (53 min),,,,piterko,-,Szpieguj,84,156,5916,,2003,113408
1,134,9,Planeta macierzysta,,,i,Pepege,-,Szpieguj,2203,1127,1126,,2004,113409
1,135,1,,,,,,,,0,0,0,,2011,113501
1,135,10,Planeta macierzysta,,,i,Rubik,-,Szpieguj,1690,1128,1127,,2020,113510
1,135,11,,,,,,,,0,0,0,,2021,113511
1,135,12,,,,,,,,0,0,0,,2022,113512
1,135,13,,,,,,,,0,0,0,,2023,113513
1,135,14,,,,,,,,0,0,0,,2024,113514
1,135,15,,,,,,,,0,0,0,,2025,113515
1,135,2,,,,,,,,0,0,0,,2012,113502
1,135,3,Planeta macierzysta,,,i,Variso,-,Szpieguj,2105,138,137,,2013,113503
1,135,4,,,,,,,,0,0,0,,2014,113504
1,135,5,,,,,,,,0,0,0,,2015,113505
1,135,6,WirusekJezuskaNietyk (22 min),,,,Matrix952,-,Szpieguj,435,1217,4735,,2016,113506
1,135,7,,,,,,,,0,0,0,,2017,113507
1,135,8,Dwa,,,u,Robertbikerc,-,Szpieguj,457,2014,3026,,2018,113508
1,135,9,Bike,,,u,Robertbikerc,-,Szpieguj,457,2014,2013,,2019,113509
1,136,1,,,,,,,,0,0,0,,2026,113601
1,136,10,Kolonia (26 min),,,,czerstwy,-,Szpieguj,352,1129,4416,,2035,113610
1,136,11,Planeta macierzysta (23 min),,,i,veimdal,-,Szpieguj,1206,139,138,,2036,113611
1,136,12,Planeta macierzysta (26 min),,,,czerstwy,-,Szpieguj,352,1129,1128,,2037,113612
1,136,13,,,,,,,,0,0,0,,2038,113613
1,136,14,,,,,,,,0,0,0,,2039,113614
1,136,15,,,,,,,,0,0,0,,2040,113615
1,136,2,,,,,,,,0,0,0,,2027,113602
1,136,3,,,,,,,,0,0,0,,2028,113603
1,136,4,,,,,,,,0,0,0,,2029,113604
1,136,5,,,,,,,,0,0,0,,2030,113605
1,136,6,Kolonia (27 min),,,,czerstwy,-,Szpieguj,352,1129,6241,,2031,113606
1,136,7,Kolonia (26 min),,,,czerstwy,-,Szpieguj,352,1129,2833,,2032,113607
1,136,8,Main Planet (23 min),,,i,niggerians,nigger--,Szpieguj,2383,2015,2014,,2033,113608
1,136,9,1-136 (*),,,,seleroff,CO5G,Szpieguj,388,1216,3167,,2034,113609
1,137,1,,,,,,,,0,0,0,,2041,113701
1,137,10,Dwa (*),,,,Caradriel,-,Szpieguj,313,2016,4069,,2050,113710
1,137,11,Trzy (*),,,,Caradriel,-,Szpieguj,313,2016,4591,,2051,113711
1,137,12,Kolonia,"śr: 8.888, temp: -54",,u,Amonek,ZERO,Szpieguj,96,140,139,,2052,113712
1,137,13,Pirates of the pancr,,,,Edek z fabryki kredek,-,Szpieguj,194,1130,6073,,2053,113713
1,137,14,,,,,,,,0,0,0,,2054,113714
1,137,15,,,,,,,,0,0,0,,2055,113715
1,137,2,,,,,,,,0,0,0,,2042,113702
1,137,3,,,,,,,,0,0,0,,2043,113703
1,137,4,Citadel of Ricks,,,,Edek z fabryki kredek,-,Szpieguj,194,1130,4766,,2044,113704
1,137,5,Get schwifty,,,,Edek z fabryki kredek,-,Szpieguj,194,1130,2840,,2045,113705
1,137,6,XXX,,,,Edek z fabryki kredek,-,Szpieguj,194,1130,3757,,2046,113706
1,137,7,Jeden (*),,,,Caradriel,-,Szpieguj,313,2016,2015,,2047,113707
1,137,8,Kolonia,,,u,Amonek,ZERO,Szpieguj,96,140,2629,,2048,113708
1,137,9,C-137 (36 min),,,,Edek z fabryki kredek,-,Szpieguj,194,1130,1129,,2049,113709
1,138,1,,,,,,,,0,0,0,,2056,113801
1,138,10,Cztery (*),,,,Caradriel,-,Szpieguj,313,2016,5947,,2065,113810
1,138,11,Planeta macierzysta,,,i,TwojStary,-,Szpieguj,2204,1131,1130,,2066,113811
1,138,12,Planeta macierzysta,,,i,Nihas,-,Szpieguj,2106,141,140,,2067,113812
1,138,13,,,,,,,,0,0,0,,2068,113813
1,138,14,,,,,,,,0,0,0,,2069,113814
1,138,15,,,,,,,,0,0,0,,2070,113815
1,138,2,,,,,,,,0,0,0,,2057,113802
1,138,3,,,,,,,,0,0,0,,2058,113803
1,138,4,,,,,,,,0,0,0,,2059,113804
1,138,5,,,,,,,,0,0,0,,2060,113805
1,138,6,Sześć (*),,,,Caradriel,-,Szpieguj,313,2016,6398,,2061,113806
1,138,7,Kolonia (*),,,i,kejbenbejben,RESIST,Szpieguj,922,2017,3398,,2062,113807
1,138,8,JebaćKarakana,,,,tapirro,-,Szpieguj,914,144,5708,,2063,113808
1,138,9,Planeta macierzysta (*),,,i,kejbenbejben,RESIST,Szpieguj,922,2017,2016,,2064,113809
1,139,1,,,,,,,,0,0,0,,2071,113901
1,139,10,Tedd Deireadh,,,,CHIROPTERA,CO5G,Szpieguj,377,142,3153,,2080,113910
1,139,11,Main Planet,,,i,f1n4lly,-,Szpieguj,1999,1132,1131,,2081,113911
1,139,12,,,,,,,,0,0,0,,2082,113912
1,139,13,,,,,,,,0,0,0,,2083,113913
1,139,14,Kolonia,,,,CHIROPTERA,CO5G,Szpieguj,377,142,6442,,2084,113914
1,139,15,,,,,,,,0,0,0,,2085,113915
1,139,2,,,,,,,,0,0,0,,2072,113902
1,139,3,Arrakis,,,,CHIROPTERA,CO5G,Szpieguj,377,142,4689,,2073,113903
1,139,4,,,,,,,,0,0,0,,2074,113904
1,139,5,,,,,,,,0,0,0,,2075,113905
1,139,6,,,,,,,,0,0,0,,2076,113906
1,139,7,,,,,,,,0,0,0,,2077,113907
1,139,8,Deep Space 9,,,,CHIROPTERA,CO5G,Szpieguj,377,142,141,,2078,113908
1,139,9,World of Goo,,,,CHIROPTERA,CO5G,Szpieguj,377,142,2557,,2079,113909
1,140,1,,,,,,,,0,0,0,,2086,114001
1,140,10,Eve (22 min),,"Metal: 4.200, Kryształ: 4.200",,yoo,-,Szpieguj,491,216,5067,,2095,114010
1,140,11,,,,,,,,0,0,0,,2096,114011
1,140,12,,,,,,,,0,0,0,,2097,114012
1,140,13,,,,,,,,0,0,0,,2098,114013
1,140,14,,,,,,,,0,0,0,,2099,114014
1,140,15,,,,,,,,0,0,0,,2100,114015
1,140,2,,,,,,,,0,0,0,,2087,114002
1,140,3,cyk pyk gleba,,,,lwieserce95,-,Szpieguj,853,143,142,,2088,114003
1,140,4,Myk myk,,,,lwieserce95,-,Szpieguj,853,143,2700,,2089,114004
1,140,5,Ares,,,u,Yettos,-,Szpieguj,524,233,4537,,2090,114005
1,140,6,,,,,,,,0,0,0,,2091,114006
1,140,7,,,,,,,,0,0,0,,2092,114007
1,140,8,Truflowice (*),,,,Pieczarka,-,Szpieguj,197,1171,6494,,2093,114008
1,140,9,Maska (22 min),,,,Elonoic,-,Szpieguj,167,118,2551,,2094,114009
1,141,1,,,,,,,,0,0,0,,2101,114101
1,141,10,70MilionówSasina,,,,tapirro,-,Szpieguj,914,144,143,,2110,114110
1,141,11,,,,,,,,0,0,0,,2111,114111
1,141,12,,,,,,,,0,0,0,,2112,114112
1,141,13,,,,,,,,0,0,0,,2113,114113
1,141,14,,,,,,,,0,0,0,,2114,114114
1,141,15,,,,,,,,0,0,0,,2115,114115
1,141,2,,,,,,,,0,0,0,,2102,114102
1,141,3,Main Planet,,,i,Taczi,-,Szpieguj,1334,1134,1133,,2103,114103
1,141,4,,,,,,,,0,0,0,,2104,114104
1,141,5,,,,,,,,0,0,0,,2105,114105
1,141,6,Wolfsschlucht II (22 min),,,,t3RRoRm@CHiN3,-,Szpieguj,340,2616,5698,,2106,114106
1,141,7,JebaćPiS,,,,tapirro,-,Szpieguj,914,144,5425,,2107,114107
1,141,8,TwojaStara,,,i,MephiR,-,Szpieguj,1214,2020,2019,,2108,114108
1,141,9,Kolonia,,,u,Maniopro1,LUMP,Szpieguj,439,2227,5014,,2109,114109
1,142,1,,,,,,,,0,0,0,,2116,114201
1,142,10,Planeta macierzysta,,,i,deevee1982,-,Szpieguj,2107,145,144,,2125,114210
1,142,11,,,,,,,,0,0,0,,2126,114211
1,142,12,,,,,,,,0,0,0,,2127,114212
1,142,13,,,,,,,,0,0,0,,2128,114213
1,142,14,Kolonia,,,u,Maniopro1,LUMP,Szpieguj,439,2227,5714,,2129,114214
1,142,15,,,,,,,,0,0,0,,2130,114215
1,142,2,,,,,,,,0,0,0,,2117,114202
1,142,3,,,,,,,,0,0,0,,2118,114203
1,142,4,,,,,,,,0,0,0,,2119,114204
1,142,5,Planeta macierzysta,,,i,Nokro,-,Szpieguj,939,1135,1134,,2120,114205
1,142,6,,,,,,,,0,0,0,,2121,114206
1,142,7,Sędziszów,,,,lwieserce95,-,Szpieguj,853,143,4142,,2122,114207
1,142,8,Kryminał,,"Metal: 2.100, Kryształ: 700",,Lee Shay,CO5G,Szpieguj,443,2021,3731,,2123,114208
1,142,9,Planeta Warka xD,,,,Lee Shay,CO5G,Szpieguj,443,2021,2020,,2124,114209
1,143,1,,,,,,,,0,0,0,,2131,114301
1,143,10,Planeta macierzysta,,,i,tomikiczi,-,Szpieguj,2384,2022,2021,,2140,114310
1,143,11,,,,,,,,0,0,0,,2141,114311
1,143,12,Planeta macierzysta,,,i,kactuzz,-,Szpieguj,1417,146,145,,2142,114312
1,143,13,,,,,,,,0,0,0,,2143,114313
1,143,14,,,,,,,,0,0,0,,2144,114314
1,143,15,,,,,,,,0,0,0,,2145,114315
1,143,2,,,,,,,,0,0,0,,2132,114302
1,143,3,,,,,,,,0,0,0,,2133,114303
1,143,4,,,,,,,,0,0,0,,2134,114304
1,143,5,,,,,,,,0,0,0,,2135,114305
1,143,6,,,,,,,,0,0,0,,2136,114306
1,143,7,,,,,,,,0,0,0,,2137,114307
1,143,8,Kolonia ale daleko (31 min),,,,DawCzer,CO5G,Szpieguj,246,1140,4514,,2138,114308
1,143,9,Kolonia karna,,,,Lee Shay,CO5G,Szpieguj,443,2021,4300,,2139,114309
1,144,1,,,,,,,,0,0,0,,2146,114401
1,144,10,cwelix,,,,daftie,LA,Szpieguj,441,1370,5938,,2155,114410
1,144,11,Planeta macierzysta,,,i,Axsis692,-,Szpieguj,1608,147,146,,2156,114411
1,144,12,,,,,,,,0,0,0,,2157,114412
1,144,13,,,,,,,,0,0,0,,2158,114413
1,144,14,,,,,,,,0,0,0,,2159,114414
1,144,15,,,,,,,,0,0,0,,2160,114415
1,144,2,,,,,,,,0,0,0,,2147,114402
1,144,3,,,,,,,,0,0,0,,2148,114403
1,144,4,Planeta macierzysta,,,i,Negard,-,Szpieguj,1874,2023,2022,,2149,114404
1,144,5,,,,,,,,0,0,0,,2150,114405
1,144,6,Rakietuję (17 min),,,,ziel1,prawica,Szpieguj,446,1136,5140,,2151,114406
1,144,7,bunkry sojuszu ZERO (17 min),,,,ziel1,prawica,Szpieguj,446,1136,3667,,2152,114407
1,144,8,w okolicy (*),,,,ziel1,prawica,Szpieguj,446,1136,3125,,2153,114408
1,144,9,dobijcie frajernie (*),,,,ziel1,prawica,Szpieguj,446,1136,1135,,2154,114409
1,145,1,,,,,,,,0,0,0,,2161,114501
1,145,10,Planeta macierzysta,,,i,dil8,-,Szpieguj,1764,148,147,,2170,114510
